id,supermarket,name,price,reference_price,reference_unit
251102,mercadona-es,"Aceite de girasol refinado 0,2º Hacendado",0.99,0.99,L
251103,mercadona-es,"Aceite de semillas refinado 0,2º Hacendado",7.15,1.43,L
251104,mercadona-es,"Aceite de semillas refinado 0,2º Hacendado",1.53,1.53,L
251105,mercadona-es,Aceite de aguacate Ethnos,5.0,20.0,L
251106,mercadona-es,Aceite de coco virgen Hacendado,4.5,10.0,L
251107,mercadona-es,Vinagre de vino blanco Hacendado,0.49,0.49,L
251108,mercadona-es,Vinagre balsámico de Módena Hacendado,1.3,5.2,L
251109,mercadona-es,Vinagre de manzana Hacendado,0.69,0.69,L
251110,mercadona-es,Limón exprimido Hacendado,0.88,3.14,L
251111,mercadona-es,Crema de vinagre balsámico de Módena Hacendado,2.15,8.6,kg
251112,mercadona-es,Vinagre de Jerez reserva Hacendado,1.25,5.0,L
251113,mercadona-es,Bebida aromatizada a base de vino para cocinar Abuela Carola,1.99,2.65,L
251114,mercadona-es,Vinagre de vino tinto Hacendado,0.57,0.57,L
251115,mercadona-es,Reducción de vinagre Pedro Ximénez Hacendado,2.0,6.67,kg
251116,mercadona-es,"Aceite de oliva, vinagre y sal Merry",1.32,13.2,L
251117,mercadona-es,Crema de vinagre balsámico de manzana Hacendado,2.15,8.6,kg
251118,mercadona-es,Sal fina Hacendado,0.23,0.23,kg
251119,mercadona-es,Sal fina de mesa Hacendado,0.38,1.52,kg
251120,mercadona-es,Sal yodada fina Hacendado,0.24,0.24,kg
251121,mercadona-es,Sal gruesa Hacendado,0.22,0.22,kg
251122,mercadona-es,Bicarbonato sódico Hacendado,1.19,1.19,kg
251123,mercadona-es,Bicarbonato sódico Hacendado,0.69,2.3,kg
251124,mercadona-es,Sal marina en escamas Polasal,1.95,15.6,kg
251125,mercadona-es,Sal gruesa para hornear Hacendado,0.71,0.36,kg
251126,mercadona-es,Sal de ajo Hacendado,1.0,7.69,kg
251127,mercadona-es,Sal de frutas sabor limón Hacendado,1.59,6.36,kg
251128,mercadona-es,Sal 60% menos de sodio Hacendado,1.2,4.8,kg
251129,mercadona-es,Molinillo sal marina con hierbas Hacendado,1.6,14.55,kg
251130,mercadona-es,Sal sin sodio Hacendado,1.9,14.62,kg
251131,mercadona-es,Preparado para salmón ahumado Hacendado,2.0,2.67,kg
251132,mercadona-es,Sal rosa del Himalaya Hacendado,1.7,6.8,kg
251133,mercadona-es,Orégano Hacendado,0.56,3.11,100 g
251134,mercadona-es,Perejil Hacendado,0.69,3.83,100 g
251135,mercadona-es,Hoja de laurel Hacendado,0.66,5.5,100 g
251136,mercadona-es,Hierbas provenzales Hacendado,0.7,2.8,100 g
251137,mercadona-es,Colorante alimentario Hacendado,0.59,6.94,kg
251138,mercadona-es,Colorante alimentario Hacendado,1.0,2.86,100 g
251139,mercadona-es,Pimentón dulce Hacendado,0.55,9.82,kg
251140,mercadona-es,Pimentón dulce Hacendado,0.9,12.0,kg
251141,mercadona-es,Pimentón dulce de la Vera Hacendado,1.38,18.4,kg
251142,mercadona-es,Azafrán molido Hacendado,1.55,387.5,100 g
251143,mercadona-es,Azafrán hebra Hacendado,1.6,432.43,100 g
251144,mercadona-es,Pimentón picante Hacendado,0.75,12.5,kg
251145,mercadona-es,Pimentón picante de la Vera Hacendado,1.45,19.33,kg
251146,mercadona-es,Pimienta negra molida Hacendado,0.69,9.86,kg
251147,mercadona-es,Molinillo pimienta negra Hacendado,1.32,20.31,kg
251148,mercadona-es,Pimienta negra en grano Hacendado,0.75,10.71,kg
251149,mercadona-es,Molinillo mix pimientas Hacendado,1.4,28.0,kg
251150,mercadona-es,Pimienta blanca molida Hacendado,1.1,15.71,kg
251151,mercadona-es,Ajo granulado Hacendado,0.67,7.88,kg
251152,mercadona-es,Piñones ibéricos Hacendado,4.55,91.0,kg
251153,mercadona-es,Cebolla frita crujiente Hacendado,0.99,6.6,kg
251154,mercadona-es,Canela molida Hacendado,0.51,9.81,kg
251155,mercadona-es,Canela en rama Hacendado,1.2,6.67,100 g
251156,mercadona-es,Comino molido Hacendado,0.63,10.86,kg
251157,mercadona-es,Curry Hacendado,0.62,10.88,kg
251158,mercadona-es,Nuez moscada molida Hacendado,1.1,18.97,kg
251159,mercadona-es,Cebolla en polvo Hacendado,0.95,15.83,kg
251160,mercadona-es,Cayena guindillas Hacendado,0.95,3.52,100 g
251161,mercadona-es,Cúrcuma Hacendado,1.15,19.17,kg
251162,mercadona-es,Jengibre molido Hacendado,1.1,2.24,100 g
251164,mercadona-es,Ñoras Hacendado,0.96,3.84,100 g
251165,mercadona-es,Clavo en grano Hacendado,1.1,2.62,100 g
251166,mercadona-es,Vainilla en rama Hacendado,2.5,1.25,ud
251167,mercadona-es,Anís en grano Hacendado,0.9,18.0,kg
251168,mercadona-es,Comino en grano Hacendado,0.8,14.29,kg
251169,mercadona-es,Pimientos choriceros dulces del cristal Hacendado,1.6,32.0,kg
251170,mercadona-es,Sazonador para fajitas Hacendado sabor tex-mex,0.79,2.63,100 g
251171,mercadona-es,Sazonador al horno y microondas pollo al ajo y limón Hacendado,0.95,15.83,kg
251172,mercadona-es,Sazonador al horno y microondas pollo y costillas a las hierbas provenzales Hacendado,0.95,1.98,100 g
251173,mercadona-es,Sazonador sabor barbacoa Hacendado,0.95,1.98,100 g
251174,mercadona-es,Preparado para paella con azafrán Hacendado,1.65,21.71,kg
251175,mercadona-es,Sazonador para paella con azafrán Hacendado,1.3,6.5,100 g
251176,mercadona-es,Sazonador para burritos Hacendado,0.79,1.98,100 g
251177,mercadona-es,Sazonador pollo asado Hacendado,1.05,11.41,kg
251178,mercadona-es,Sazonador espagueti Hacendado,1.4,3.11,100 g
251180,mercadona-es,Sazonador ensalada Hacendado,1.55,16.32,kg
251181,mercadona-es,Mezcla de especias para gazpacho manchego Hacendado,1.45,14.5,100 g
251182,mercadona-es,Sazonador barbacoa Hacendado,1.4,14.29,kg
251183,mercadona-es,Sazonador al horno y microondas pescado a las finas hierbas Hacendado,0.95,3.39,100 g
251184,mercadona-es,Sazonador pescado Hacendado,1.4,14.74,kg
251185,mercadona-es,Mayonesa Hacendado,1.35,1.93,kg
251186,mercadona-es,Mayonesa Hacendado,1.4,2.5,L
251187,mercadona-es,Mayonesa Hacendado,0.8,2.67,L
251188,mercadona-es,Mayonesa en sobres individuales Hacendado,1.0,4.17,L
251189,mercadona-es,Mayonesa Hellmann's,1.75,3.68,kg
251190,mercadona-es,Mayonesa Hellmann's,1.15,5.11,L
251191,mercadona-es,Salsa ligera Ligeresa,1.99,4.19,L
251192,mercadona-es,Salsa ligera Ligeresa,1.85,4.3,L
251193,mercadona-es,Salsa ligera Ligeresa,1.0,4.44,L
251194,mercadona-es,Mayonesa Ybarra,1.59,3.18,L
251195,mercadona-es,Salsa fina Kraft,1.25,2.94,kg
251196,mercadona-es,Mayonesa Musa,1.55,2.87,L
251197,mercadona-es,Salsa ligera Hacendado,1.2,1.71,L
251198,mercadona-es,Salsa ligera Hacendado,1.1,1.96,L
251199,mercadona-es,Ketchup Hacendado,0.85,1.42,kg
251200,mercadona-es,Ketchup en sobres individuales Hacendado,0.9,3.75,kg
251201,mercadona-es,Ketchup Heinz,2.45,4.3,kg
251202,mercadona-es,Ketchup tomato Develey,1.35,3.0,kg
251203,mercadona-es,Ketchup light Hacendado,1.0,1.67,kg
251204,mercadona-es,Mostaza dulce Hacendado,0.8,2.42,kg
251205,mercadona-es,Mostaza Hacendado,0.7,2.06,kg
251206,mercadona-es,Mostaza a la antigua Hacendado,1.1,5.5,kg
251207,mercadona-es,Mostaza de Dijon Hacendado,0.99,4.95,kg
251208,mercadona-es,Allioli Chovi,0.44,7.33,kg
251209,mercadona-es,Gaseosa Hacendado grande,0.25,0.17,L
251210,mercadona-es,Allioli Hacendado,0.78,4.11,kg
251211,mercadona-es,Allioli en sobres individuales Hacendado,1.2,7.5,L
251212,mercadona-es,Allioli Chovi,0.99,5.21,kg
251213,mercadona-es,Tomate frito Hacendado,1.0,0.83,kg
251214,mercadona-es,Tomate frito Hacendado,0.8,1.27,kg
251215,mercadona-es,Tomate frito Hacendado,0.68,1.21,kg
251216,mercadona-es,Tomate frito receta artesana Hacendado,1.7,3.04,kg
251217,mercadona-es,Tomate frito receta artesana Hacendado,1.28,4.27,kg
251218,mercadona-es,Tomate frito Hida,1.18,2.95,kg
251219,mercadona-es,Tomate frito estilo casero Hacendado,0.93,2.45,kg
251220,mercadona-es,Tomate frito Hacendado con aceite de oliva,0.92,1.46,kg
251221,mercadona-es,Tomate frito sin azúcares añadidos Hacendado,0.94,1.68,kg
251222,mercadona-es,Tomate frito con cebolla Hacendado,1.05,2.76,kg
251223,mercadona-es,Salsa barbacoa Hacendado,1.0,2.86,kg
251224,mercadona-es,Salsa pimienta verde Hacendado,0.75,15.0,kg
251225,mercadona-es,Salsa burger Hacendado,1.25,5.0,L
251226,mercadona-es,Salsa champiñones Hacendado,0.8,2.58,100 g
251227,mercadona-es,Salsa barbacoa dulce y picante Hacendado,1.25,5.0,L
251228,mercadona-es,Salsa roquefort Hacendado,0.8,2.86,100 g
251229,mercadona-es,Salsa estilo argentino Hacendado,1.2,4.21,kg
251230,mercadona-es,Salsa chimichurri Hacendado,1.25,5.0,L
251231,mercadona-es,Salsa pesto alla genovese Hacendado,1.5,7.5,kg
251232,mercadona-es,Salsa boloñesa Hacendado,1.15,3.83,kg
251233,mercadona-es,"Salsa de tomate, albahaca y orégano Hacendado",1.0,3.33,kg
251234,mercadona-es,Salsa fresca trufa Hacendado,1.5,10.71,kg
251235,mercadona-es,Salsa fresca queso Hacendado,1.29,7.17,kg
251236,mercadona-es,Salsa fresca pesto Hacendado,1.5,10.0,kg
251237,mercadona-es,Salsa fresca de setas Hacendado,1.45,7.25,kg
251238,mercadona-es,Salsa fresca carbonara Hacendado,1.2,6.0,kg
251239,mercadona-es,Salsa napolitana Hacendado,1.0,3.33,kg
251240,mercadona-es,Salsa pesto rosso Hacendado,1.25,6.25,kg
251241,mercadona-es,Salsa de soja Hacendado,1.35,5.4,L
251242,mercadona-es,Salsa teriyaki Hacendado,1.5,6.0,L
251243,mercadona-es,Salsa de soja dulce Hacendado,1.35,5.4,L
251244,mercadona-es,Salsa agridulce Hacendado,1.0,2.86,kg
251245,mercadona-es,Salsa thai chili dulce J-Lek,1.0,4.26,L
251246,mercadona-es,Salsa de soja sin gluten Hacendado,2.4,9.6,L
251247,mercadona-es,Salsa de ostras Hacendado,1.8,7.06,kg
251251,mercadona-es,Salsa mexicana Hacendado,1.2,3.81,kg
251252,mercadona-es,Salsa césar Hacendado,1.2,3.87,L
251253,mercadona-es,"Aliño de aceite, ajo y perejil Hacendado",1.2,8.0,L
251254,mercadona-es,Salsa de queso Hacendado,1.25,4.17,kg
251255,mercadona-es,Salsa miel y mostaza Hacendado,1.2,4.0,L
251256,mercadona-es,Salsa yogur Hacendado,1.2,3.87,L
251257,mercadona-es,Chili con carne La Fondita,2.1,5.02,kg
251258,mercadona-es,Salsa brava picante Hacendado,0.85,2.66,kg
251259,mercadona-es,Extracto original de buey Bovril,2.55,20.4,kg
251260,mercadona-es,Salsa cocktail Hacendado,0.95,3.06,L
251261,mercadona-es,Salsa gajos rústica Hacendado,1.25,5.0,L
251262,mercadona-es,Salsa picante Mc. Ilhenny Tabasco,2.59,43.17,L
251263,mercadona-es,Salsa de trufas,2.95,36.88,kg
251264,mercadona-es,Salsa ranchera Hacendado,1.25,5.0,L
251265,mercadona-es,Carne de pimiento choricero El Sol,1.3,9.29,kg
251266,mercadona-es,Salsa curry Hacendado,1.45,5.8,L
251267,mercadona-es,Arroz redondo Hacendado,0.79,0.79,kg
251268,mercadona-es,Arroz redondo La Fallera,1.35,1.35,kg
251269,mercadona-es,Arroz cocido basmati Brillante,1.15,4.6,kg
251270,mercadona-es,Arroz cocido integral Brillante,1.1,4.4,kg
251271,mercadona-es,Arroz bomba Hacendado,2.65,2.65,kg
251272,mercadona-es,Arroz cocido redondo Hacendado,0.99,3.96,kg
251273,mercadona-es,Quinoa cocida blanca y roja Hacendado,1.35,5.4,kg
251274,mercadona-es,Arroz largo Hacendado,0.83,0.83,kg
251275,mercadona-es,Arroz redondo J Sendra Hacendado,1.0,1.0,kg
251276,mercadona-es,Arroz basmati aromático Hacendado,2.1,2.1,kg
251277,mercadona-es,Cous cous mediano Bia,1.55,1.55,kg
251278,mercadona-es,Arroz integral redondo Hacendado,1.49,1.49,kg
251279,mercadona-es,Quinoa Hacendado,2.79,5.58,kg
251280,mercadona-es,Arroz vaporizado Hacendado,1.15,1.15,kg
251281,mercadona-es,Arroz redondo Brillante,1.62,1.62,kg
251282,mercadona-es,Arroz Jazmín aromático Hacendado,1.9,1.9,kg
251283,mercadona-es,Noodles de arroz Acecook,1.25,6.25,kg
251284,mercadona-es,Arroz arborio especial risotto Hacendado,2.16,2.16,kg
251285,mercadona-es,Arroz especial ensaladas y guarnición Hacendado,2.19,2.19,kg
251286,mercadona-es,Fideo cabello de ángel Hacendado,0.45,0.9,kg
251287,mercadona-es,Fideuá Hacendado,0.49,0.98,kg
251288,mercadona-es,Fideo mediano Hacendado,0.69,1.38,kg
251289,mercadona-es,Fideo grueso Hacendado,0.69,1.38,kg
251290,mercadona-es,Pasta estrellas Hacendado,0.69,1.38,kg
251291,mercadona-es,Pasta maravilla Hacendado,0.6,1.2,kg
251292,mercadona-es,Pasta piñones Hacendado,0.69,1.38,kg
251293,mercadona-es,Fideo al huevo Hacendado,0.99,1.98,kg
251294,mercadona-es,Sémola de arroz Hacendado,0.85,1.7,kg
251295,mercadona-es,Pasta infantil con vegetales Hacendado,0.79,1.58,kg
251296,mercadona-es,Fideo integral Hacendado,0.95,1.9,kg
251297,mercadona-es,Sémola de trigo fina Nurture,0.82,1.64,kg
251298,mercadona-es,Tapioca Tipiak,1.25,5.56,kg
251299,mercadona-es,Fideo sin gluten con quinoa Felicia,1.59,3.18,kg
251300,mercadona-es,Macarrón Hacendado,0.75,0.75,kg
251301,mercadona-es,Pajaritas vegetales Hacendado,0.69,1.38,kg
251302,mercadona-es,Penne integral Hacendado,0.89,1.78,kg
251303,mercadona-es,Tortiglioni Armando,0.95,1.9,kg
251304,mercadona-es,Hélices con vegetales Hacendado,1.09,1.09,kg
251305,mercadona-es,Macarrón fino Hacendado,0.59,1.18,kg
251306,mercadona-es,Macarrón al huevo Hacendado,0.99,1.98,kg
251307,mercadona-es,Macarrón rayado Hacendado,0.59,1.18,kg
251308,mercadona-es,Penne Armando,0.95,1.9,kg
251309,mercadona-es,Fusilli 100% lentejas rojas Felicia,1.5,6.0,kg
251310,mercadona-es,Hélices Hacendado,0.6,1.2,kg
251311,mercadona-es,Pasta tiburón Hacendado,0.6,1.2,kg
251312,mercadona-es,Penne sin gluten Felicia,1.59,3.18,kg
251313,mercadona-es,Penne de trigo sarraceno Felicia,1.5,6.0,kg
251314,mercadona-es,Macarrón Hacendado,0.49,0.98,kg
251315,mercadona-es,Fusilli sin gluten vegetales Felicia,1.59,3.18,kg
251316,mercadona-es,Spaghetti Hacendado,0.75,0.75,kg
251317,mercadona-es,Tallarín Hacendado,0.49,0.98,kg
251318,mercadona-es,Spaghetti integral Hacendado,0.89,1.78,kg
251319,mercadona-es,Spaghetti fino Hacendado,0.49,0.98,kg
251320,mercadona-es,Nidos al huevo tagliatelle Hacendado,1.15,2.3,kg
251321,mercadona-es,Spaghetti al huevo Hacendado,0.99,1.98,kg
251322,mercadona-es,Nidos vegetales Hacendado,1.15,2.3,kg
251323,mercadona-es,Spaghetti Armando,0.95,1.9,kg
251324,mercadona-es,Spaghetti Hacendado,0.49,0.98,kg
251325,mercadona-es,Tagliatelle frescos al huevo Hacendado,1.0,4.0,kg
251326,mercadona-es,Spaghetti sin gluten con quinoa Felicia,1.59,3.18,kg
251327,mercadona-es,Tortellini con carne Pagani,0.85,3.4,kg
251328,mercadona-es,Tortelloni fresco carne Hacendado,1.59,6.36,kg
251329,mercadona-es,Ravioli fresco requesón y espinacas Hacendado,1.59,6.36,kg
251330,mercadona-es,Tortellini con tres quesos Pagani,0.85,3.4,kg
251331,mercadona-es,Gnocchi frescos Hacendado,1.09,2.18,kg
251332,mercadona-es,Medialunas frescas setas con boletus Bel Canto,1.98,7.92,kg
251333,mercadona-es,Girasoles frescos con quesos Hacendado,1.59,6.36,kg
251334,mercadona-es,Tortellini con ricotta y espinacas Pagani,0.99,3.96,kg
251335,mercadona-es,Medialunas frescas parmigiano reggiano y trufa Bel Canto,2.5,10.0,kg
251336,mercadona-es,"Redondos frescos berenjena, tomate y mozzarella Bel Canto",1.98,7.92,kg
251337,mercadona-es,Medialunas frescas calabaza y crema de quesos Bel Canto,2.5,10.0,kg
251338,mercadona-es,Gran tortelloni fresco albahaca Hacendado,1.59,6.36,kg
251339,mercadona-es,Gnocchi frescos al pesto Hacendado,1.75,4.38,kg
251340,mercadona-es,Placas para lasaña precocidas El Pavo,1.25,6.25,kg
251341,mercadona-es,Placas para lasaña precocidas Antico Pastificio,0.95,3.8,kg
251342,mercadona-es,Placas para canelones Del Castillo,0.58,4.64,kg
251343,mercadona-es,Cannelloni tubos precocidos Hacendado,1.2,4.8,kg
251344,mercadona-es,Lasaña sin gluten de maíz y arroz Felicia,2.35,9.4,kg
251345,mercadona-es,Pasta oriental sabor pollo frango Maggi,0.69,9.72,kg
251346,mercadona-es,Fideos orientales Yakisoba classic Gallina Blanca,1.59,17.1,kg
251347,mercadona-es,Fideos orientales sabor pollo Yum Yum,0.7,10.0,kg
251348,mercadona-es,Fideos orientales Yatekomo de pollo Gallina Blanca,2.85,15.83,kg
251349,mercadona-es,Fideos orientales Yatekomo de pollo Gallina Blanca,1.15,19.17,kg
251350,mercadona-es,Fideos orientales Yakisoba de pollo Gallina Blanca,1.59,17.1,kg
251351,mercadona-es,Fideos orientales Yakisoba classic Maggi,1.52,12.67,kg
251352,mercadona-es,Fideos orientales Yakisoba curry Hacendado,1.1,13.75,kg
251353,mercadona-es,Fideos orientales Yakisoba sabor pollo Hacendado,1.1,13.75,kg
251354,mercadona-es,Fideos orientales Yakisoba sabor pollo Hacendado,0.85,9.44,kg
251355,mercadona-es,Pasta oriental sabor gamba camarao Maggi,0.69,9.72,kg
251356,mercadona-es,Fideos orientales Yakisoba soja Hacendado,1.1,13.75,kg
251357,mercadona-es,Fideos orientales Yakisoba soja Hacendado,0.85,9.44,kg
251358,mercadona-es,Fideos orientales Yakisoba curry Maggi,1.52,13.0,kg
251359,mercadona-es,Fideos orientales Yatekomo Gallina Blanca,1.15,18.85,kg
251360,mercadona-es,Fideos orientales Yatekomo Gallina Blanca,2.85,15.57,kg
251361,mercadona-es,Garbanzo cocido Hacendado,0.7,1.75,kg
251362,mercadona-es,Garbanzo cocido Hacendado,0.54,2.57,kg
251363,mercadona-es,Garbanzo cocido pedrosillano Hacendado,0.79,1.98,kg
251364,mercadona-es,Garbanzo Hacendado,2.2,2.2,kg
251365,mercadona-es,Garbanzo lechoso Hacendado,2.54,2.54,kg
251366,mercadona-es,Garbanzo cocido con espinacas Hacendado,1.15,3.07,kg
251367,mercadona-es,Garbanzo pedrosillano Hacendado,1.99,1.99,kg
251368,mercadona-es,Alubia cocida blanca Hacendado,0.59,1.48,kg
251369,mercadona-es,Alubia cocida blanca Hacendado,0.5,2.38,kg
251370,mercadona-es,Alubia cocida roja Hacendado,0.69,1.73,kg
251371,mercadona-es,Alubia cocida pinta Hacendado,0.79,1.98,kg
251372,mercadona-es,Alubia blanca Hacendado,1.69,1.69,kg
251373,mercadona-es,Alubia cocida con verduras Hacendado,1.03,2.45,kg
251374,mercadona-es,Alubia negra Hacendado,1.1,2.2,kg
251375,mercadona-es,Alubia roja Hacendado,1.3,2.6,kg
251376,mercadona-es,Alubia cocida granja Hacendado,1.15,2.88,kg
251377,mercadona-es,Alubia pinta Hacendado,1.9,1.9,kg
251378,mercadona-es,Alubia granja Hacendado,2.27,4.54,kg
251379,mercadona-es,Lenteja cocida Hacendado,0.59,1.48,kg
251380,mercadona-es,Lenteja pardina Hacendado,1.49,1.49,kg
251381,mercadona-es,Lenteja cocida pardina Hacendado,0.68,1.7,kg
251382,mercadona-es,Lenteja cocida pardina Hacendado,0.49,2.33,kg
251383,mercadona-es,Lenteja rÃ¡pida Hacendado,1.72,1.72,kg
251384,mercadona-es,Soja texturizada grano fino Hacendado,1.5,6.0,kg
251385,mercadona-es,Lenteja Hacendado,1.3,1.3,kg
251386,mercadona-es,Lenteja pelada Hacendado,1.65,3.3,kg
251387,mercadona-es,Legumbre grano verde Hacendado,1.48,2.96,kg
251388,mercadona-es,Atún en aceite de girasol Hacendado,5.35,8.23,kg
251389,mercadona-es,Atún claro en aceite de girasol Hacendado,3.5,9.72,kg
251390,mercadona-es,Atún claro en aceite de girasol Hacendado,1.79,9.94,kg
251391,mercadona-es,Atún claro en aceite de girasol Hacendado,1.74,12.17,kg
251392,mercadona-es,Atún en aceite de oliva Hacendado,6.75,10.38,kg
251393,mercadona-es,Atún claro en aceite de oliva Hacendado,3.99,11.08,kg
251394,mercadona-es,Atún claro en aceite de oliva Hacendado,2.15,11.94,kg
251395,mercadona-es,Atún claro en aceite de oliva Hacendado,1.31,15.98,kg
251396,mercadona-es,Atún claro bajo en sal Hacendado en aceite de oliva,2.28,12.67,kg
251397,mercadona-es,Atún claro al natural Hacendado,3.5,9.72,kg
251398,mercadona-es,Atún claro en escabeche blanco Hacendado,3.9,10.83,kg
251399,mercadona-es,Atún claro en aceite de oliva Hacendado,3.35,23.93,kg
251400,mercadona-es,Atún en salsa de tomate Hacendado,1.7,10.9,kg
251401,mercadona-es,Ventresca de atún claro Hacendado en aceite de oliva,2.15,27.56,kg
251402,mercadona-es,Trozos de bonito del norte Hacendado en aceite de oliva,1.95,12.5,kg
251403,mercadona-es,Bonito del norte en aceite de oliva Hacendado,2.28,15.62,kg
251404,mercadona-es,Bonito del norte en aceite de oliva Albo,2.98,36.34,kg
251405,mercadona-es,Filetes de bonito del norte en aceite de oliva Hacendado,6.0,21.43,kg
251406,mercadona-es,Bonito del norte en escabeche Hacendado,3.0,21.43,kg
251407,mercadona-es,Filetes de caballa del sur en aceite de oliva Hacendado,1.6,12.31,kg
251408,mercadona-es,Filetes de caballa del sur en aceite de girasol Hacendado,1.39,10.69,kg
251409,mercadona-es,Filetes de caballa del sur en tomate Hacendado,1.4,10.77,kg
251410,mercadona-es,Filetes de caballa del sur en escabeche Hacendado,1.58,12.15,kg
251411,mercadona-es,Filetes de caballa del sur bajo contenido en sal Hacendado en aceite de oliva,1.9,14.62,kg
251412,mercadona-es,Filetes de melva en aceite de oliva Hacendado,1.7,21.25,kg
251413,mercadona-es,Filetes de melva en aceite de girasol Hacendado,2.36,18.15,kg
251414,mercadona-es,Filetes de melva canutera con pimientos del piquillo Marinara en aceite de oliva,1.62,24.92,kg
251415,mercadona-es,Sardinas en aceite de oliva Hacendado,1.3,7.93,kg
251416,mercadona-es,Sardinillas en aceite de oliva Hacendado,1.25,9.62,kg
251417,mercadona-es,Sardinillas reducidas en sal Hacendado en aceite de oliva,1.38,10.62,kg
251418,mercadona-es,Espárragos medianos Hacendado,1.4,6.83,kg
251419,mercadona-es,Sardinas en salsa de tomate Hacendado,1.1,6.71,kg
251420,mercadona-es,Sardinillas en tomate Hacendado,1.14,8.77,kg
251421,mercadona-es,Sardinas en aceite de girasol Hacendado,1.1,6.71,kg
251422,mercadona-es,Sardinillas en aceite de girasol Hacendado,1.15,8.85,kg
251423,mercadona-es,Sardinillas picantes Hacendado en aceite de girasol,1.24,9.54,kg
251424,mercadona-es,Sardinillas picantonas Hacendado,1.0,16.13,kg
251425,mercadona-es,Sardinillas en escabeche Hacendado,1.27,9.77,kg
251426,mercadona-es,Sardinillas al limón Hacendado en aceite de girasol,1.21,9.31,kg
251427,mercadona-es,Sardinas en salsa de escabeche Hacendado,1.2,7.32,kg
251428,mercadona-es,Calamar en salsa americana Hacendado,1.69,9.55,kg
251429,mercadona-es,Calamar en tinta Hacendado,1.69,9.55,kg
251430,mercadona-es,Tacos de pota al ajillo Hacendado,2.3,14.2,kg
251431,mercadona-es,Tacos de pota a la marinera Hacendado,2.3,14.2,kg
251432,mercadona-es,Salmón al natural Hacendado,2.65,17.67,kg
251433,mercadona-es,La gula del norte salteada al ajillo Ubago,1.15,27.38,kg
251434,mercadona-es,Pulpo en aceite de oliva Hacendado,3.75,50.0,kg
251435,mercadona-es,Trozos de sepia en tinta Hacendado,1.88,23.5,kg
251436,mercadona-es,Agujas en aceite de oliva Hacendado,1.25,15.63,kg
251437,mercadona-es,Hígado de bacalao ahumado Hacendado,1.5,12.5,kg
251438,mercadona-es,Carne de cangrejo al natural Chatka,5.5,84.62,kg
251439,mercadona-es,Huevas de bacalao Hacendado,1.55,7.75,kg
251440,mercadona-es,Chipirones rellenos enteros Hacendado en aceite de girasol,1.95,27.08,kg
251441,mercadona-es,Berberecho al natural XS Hacendado,1.9,21.11,kg
251442,mercadona-es,Berberechos al natural S Hacendado,1.78,28.25,kg
251443,mercadona-es,Berberechos al natural M Hacendado,2.9,46.03,kg
251444,mercadona-es,Berberechos al natural L Hacendado,4.65,73.81,kg
251445,mercadona-es,Berberechos al natural gigantes Hacendado,7.95,126.19,kg
251446,mercadona-es,Almejones al natural Cono sur,1.0,15.87,kg
251447,mercadona-es,Navajas al natural Du nord,1.69,26.83,kg
251448,mercadona-es,Concha fina al natural Marinara,1.5,27.27,kg
251449,mercadona-es,Zamburiñas en salsa de vieira Hacendado,1.63,20.12,kg
251450,mercadona-es,Almejas rosadas machas Hacendado al natural,2.15,34.13,kg
251451,mercadona-es,Almejas blancas Cono sur en salsa gallega,1.7,39.53,kg
251452,mercadona-es,Almejas blancas del norte Hacendado al natural,1.5,16.67,kg
251453,mercadona-es,Mejillones en escabeche Hacendado pequeños,2.0,9.43,kg
251454,mercadona-es,Mejillones en escabeche Hacendado pequeños,0.99,14.35,kg
251455,mercadona-es,Mejillones en escabeche Hacendado medianos,1.5,21.74,kg
251456,mercadona-es,Mejillones al natural Hacendado pequeños,1.0,14.49,kg
251457,mercadona-es,Mejillones picantes en escabeche Hacendado pequeños,1.09,15.8,kg
251458,mercadona-es,Mejillones en salsa de vieira Hacendado pequeños,1.15,16.67,kg
251459,mercadona-es,Tomate triturado Hacendado,0.76,0.95,kg
251460,mercadona-es,Tomate triturado Hacendado,0.45,1.13,kg
251467,mercadona-es,Tomate troceado pelado Hacendado,0.62,1.51,kg
251469,mercadona-es,Fritada pisto Hacendado,0.95,2.5,kg
251470,mercadona-es,Tomate entero pelado Hacendado,0.88,1.83,kg
251471,mercadona-es,Tomate entero pelado Hacendado,0.5,2.08,kg
251475,mercadona-es,Tomate doble concentrado Hacendado extra,0.78,4.59,kg
251476,mercadona-es,Tomate para untar Hacendado con aceite de oliva,1.45,4.53,kg
251477,mercadona-es,Tomate con pimiento verde Hacendado,0.95,2.38,kg
251478,mercadona-es,Tomate tamizado sin piel Hacendado,0.7,1.79,kg
251479,mercadona-es,Tomate seco en aceite,2.0,22.22,kg
251480,mercadona-es,Maíz dulce Hacendado,1.19,2.83,kg
251481,mercadona-es,Maíz dulce Hacendado,0.95,4.52,kg
251482,mercadona-es,Espárragos delgados Hacendado,1.19,10.82,kg
251483,mercadona-es,Espárragos muy gruesos Hacendado,2.53,7.78,kg
251484,mercadona-es,Espárragos delgados extra Elagón,0.95,8.64,kg
251485,mercadona-es,Espárragos blancos extra gruesos Cidacos,3.8,9.5,kg
251486,mercadona-es,Champiñones laminados Hacendado,0.79,4.39,kg
251487,mercadona-es,Champiñón laminado Hacendado,1.4,5.49,kg
251488,mercadona-es,Champiñón entero Hacendado,0.93,5.17,kg
